symbol,contract,start,end
TC,TC401.CZC,20130926,20131107
TC,TC405.CZC,20131108,20140324
TC,TC409.CZC,20140325,20140731
TC,TC501.CZC,20140801,20141225
TC,TC505.CZC,20141226,20150402
TC,TC509.CZC,20150403,20150721
TC,TC601.CZC,20150722,20151106
TC,ZC605.CZC,20151109,20160406
TC,ZC609.CZC,20160407,20160509
