symbol,contract,start,end
ER,ER005.CZC,20091111,20100226
ER,ER009.CZC,20100301,20100625
ER,ER101.CZC,20100628,20100920
ER,ER105.CZC,20100921,20110114
ER,ER109.CZC,20110117,20110708
ER,ER201.CZC,20110711,20111017
ER,ER205.CZC,20111018,20120206
ER,ER209.CZC,20120207,20120614
ER,ER301.CZC,20120615,20121116
ER,ER305.CZC,20121119,20130412
ER,RI1309.CZC,20130415,20130523
